,longitude,latitude,housing_median_age,population,households,median_income,median_house_value,ocean_proximity,avg_rooms_per_household,avg_bedrooms_per_household
16495,-120.99,37.8,32.0,1198.0,459.0,2.9083,113400.0,INLAND,5.586056644880174,1.1176470588235294
16496,-121.0,37.8,13.0,2248.0,766.0,3.6107,141300.0,INLAND,5.261096605744125,0.9712793733681462
16497,-120.98,37.79,20.0,1227.0,481.0,2.7857,110900.0,INLAND,5.11018711018711,1.0207900207900207
16498,-120.97,37.84,28.0,1231.0,403.0,2.883,141900.0,INLAND,5.875930521091812,1.066997518610422
16499,-120.96,37.77,32.0,1156.0,404.0,3.8534,157600.0,INLAND,5.599009900990099,1.0297029702970297
16500,-121.04,37.78,32.0,1466.0,473.0,2.5643,200000.0,INLAND,6.164904862579281,1.1162790697674418
16501,-121.06,37.86,24.0,1258.0,324.0,2.683,169400.0,INLAND,5.287037037037037,1.0123456790123457
16502,-121.13,37.74,31.0,523.0,159.0,2.4598,97100.0,INLAND,4.2578616352201255,0.9056603773584906
16503,-121.13,37.74,28.0,244.0,98.0,3.4643,90900.0,INLAND,4.173469387755102,1.0612244897959184
16504,-121.12,37.73,35.0,573.0,210.0,2.3924,102200.0,INLAND,5.271428571428571,1.0809523809523809
16505,-121.13,37.74,21.0,1175.0,441.0,3.6016,134600.0,INLAND,5.387755102040816,1.0770975056689343
16506,-121.13,37.73,40.0,667.0,235.0,3.3158,125900.0,INLAND,4.791489361702127,0.9361702127659575
16507,-121.11,37.74,11.0,1605.0,529.0,4.4213,182700.0,INLAND,7.34593572778828,1.1323251417769375
16508,-121.1,37.8,35.0,958.0,340.0,3.3578,149000.0,INLAND,5.45,0.9735294117647059
16509,-121.11,37.76,22.0,1252.0,397.0,4.1833,192100.0,INLAND,6.564231738035264,1.035264483627204
16510,-121.16,37.73,7.0,3006.0,915.0,3.4426,139000.0,INLAND,5.416393442622951,1.028415300546448
16511,-121.25,37.76,22.0,1292.0,391.0,3.4009,182400.0,INLAND,6.2148337595907925,1.0664961636828645
16512,-121.22,37.72,34.0,1310.0,368.0,2.6368,165600.0,INLAND,5.769021739130435,1.0516304347826086
16513,-121.22,37.81,17.0,1802.0,530.0,3.6378,126100.0,INLAND,5.432075471698113,1.0226415094339623
16514,-121.22,37.8,28.0,1719.0,554.0,2.1186,94400.0,INLAND,4.707581227436823,1.03971119133574
16515,-121.22,37.8,37.0,521.0,211.0,2.125,91900.0,INLAND,4.919431279620853,1.052132701421801
16516,-121.21,37.81,18.0,1531.0,506.0,2.995,124300.0,INLAND,4.75098814229249,0.9841897233201581
16517,-121.21,37.8,31.0,460.0,170.0,2.7443,94200.0,INLAND,4.1117647058823525,1.0941176470588236
16518,-121.21,37.8,44.0,160.0,73.0,2.1786,120800.0,INLAND,4.109589041095891,0.9863013698630136
16519,-121.21,37.8,45.0,167.0,70.0,1.4853,101800.0,INLAND,5.285714285714286,1.2
16520,-121.21,37.79,33.0,446.0,198.0,1.6724,96900.0,INLAND,4.095959595959596,0.9343434343434344
16521,-121.21,37.8,33.0,971.0,389.0,2.6053,99200.0,INLAND,4.786632390745501,1.1028277634961439
16522,-121.21,37.81,8.0,999.0,301.0,5.193,172100.0,INLAND,6.255813953488372,0.9900332225913622
16523,-121.2,37.8,28.0,1512.0,567.0,3.7546,135300.0,INLAND,5.756613756613756,1.0158730158730158
16524,-121.2,37.8,24.0,927.0,313.0,3.5625,130800.0,INLAND,5.424920127795527,1.099041533546326
16525,-121.2,37.79,36.0,502.0,149.0,2.4798,101500.0,INLAND,5.8120805369127515,1.0738255033557047
16526,-121.2,37.8,37.0,171.0,54.0,4.0972,101800.0,INLAND,5.7592592592592595,1.1296296296296295
16527,-121.21,37.81,12.0,2173.0,652.0,5.0369,163900.0,INLAND,5.624233128834356,0.9815950920245399
16528,-121.17,37.88,22.0,3082.0,239.0,3.5365,111800.0,INLAND,5.368200836820083,1.0711297071129706
16529,-121.17,37.82,35.0,1316.0,398.0,3.8472,197600.0,INLAND,6.296482412060302,1.020100502512563
16530,-121.2,37.83,18.0,1912.0,562.0,4.4423,161400.0,INLAND,6.076512455516014,1.0320284697508897
16531,-121.2,37.81,26.0,193.0,72.0,7.3718,212500.0,INLAND,5.486111111111111,1.0277777777777777
16532,-121.19,37.81,8.0,1959.0,782.0,2.7321,175000.0,INLAND,5.139386189258312,1.0959079283887467
16533,-121.18,37.79,16.0,509.0,297.0,1.9464,112500.0,INLAND,4.4646464646464645,0.9629629629629629
16534,-121.2,37.78,4.0,79.0,29.0,3.375,106300.0,INLAND,2.0,1.0
16535,-121.23,37.78,20.0,149.0,49.0,4.8229,158300.0,INLAND,5.571428571428571,1.0
16536,-121.24,37.79,7.0,2553.0,805.0,4.075,195000.0,INLAND,6.398757763975155,1.0770186335403726
16537,-121.27,37.79,16.0,1013.0,362.0,2.7083,173900.0,INLAND,5.1187845303867405,1.0773480662983426
16538,-121.22,37.8,13.0,247.0,77.0,1.6111,74100.0,INLAND,4.35064935064935,1.155844155844156
16539,-121.22,37.79,36.0,712.0,212.0,1.7228,105000.0,INLAND,4.962264150943396,1.0424528301886793
16540,-121.22,37.79,38.0,1320.0,457.0,2.5025,101900.0,INLAND,4.708971553610503,0.986870897155361
16541,-121.23,37.79,21.0,1130.0,372.0,4.0815,117900.0,INLAND,5.166666666666667,1.0026881720430108
16542,-121.22,37.79,5.0,1549.0,443.0,4.4766,169400.0,INLAND,7.013544018058691,1.0767494356659142
16543,-121.23,37.79,23.0,1198.0,389.0,2.7734,116800.0,INLAND,5.102827763496144,1.0899742930591259
16544,-121.23,37.8,11.0,1155.0,533.0,2.2254,130800.0,INLAND,4.598499061913696,1.2476547842401502
16545,-121.24,37.81,6.0,2319.0,787.0,3.5595,161000.0,INLAND,4.933926302414231,1.0165184243964422
16546,-121.23,37.81,15.0,1886.0,557.0,4.2431,137100.0,INLAND,5.217235188509874,0.9640933572710951
16547,-121.22,37.81,20.0,1191.0,327.0,4.0125,121500.0,INLAND,5.538226299694189,1.0764525993883791
16548,-121.22,37.82,13.0,2740.0,937.0,3.1964,141500.0,INLAND,4.751334044823906,1.0128068303094984
16549,-121.23,37.81,16.0,1236.0,345.0,5.5591,149300.0,INLAND,6.043478260869565,0.991304347826087
16550,-121.23,37.82,8.0,867.0,239.0,4.6821,138500.0,INLAND,5.393305439330544,0.9832635983263598
16551,-121.23,37.82,14.0,1030.0,309.0,4.9271,155300.0,INLAND,5.977346278317152,1.051779935275081
16552,-121.23,37.84,28.0,713.0,225.0,4.0208,155700.0,INLAND,5.986666666666666,1.0711111111111111
16553,-121.24,37.82,9.0,3378.0,945.0,5.1047,157900.0,INLAND,6.528042328042328,1.0148148148148148
16554,-121.3,37.85,35.0,604.0,192.0,2.2391,120000.0,INLAND,5.385416666666667,1.0729166666666667
16555,-121.31,37.81,36.0,130.0,47.0,3.1429,179200.0,INLAND,6.042553191489362,1.127659574468085
16556,-121.29,37.8,6.0,69.0,24.0,3.7292,475000.0,INLAND,4.583333333333333,1.0833333333333333
16557,-121.27,37.82,26.0,830.0,216.0,2.6458,127500.0,INLAND,5.416666666666667,1.1018518518518519
16558,-121.28,37.83,32.0,443.0,144.0,2.5156,86300.0,INLAND,4.833333333333333,1.0486111111111112
16559,-121.28,37.82,10.0,5935.0,1673.0,3.65,119400.0,INLAND,5.502092050209205,1.0603705917513448
16560,-121.37,37.77,19.0,1290.0,452.0,4.1298,222800.0,INLAND,5.774336283185841,1.0486725663716814
16561,-121.4,37.74,20.0,1236.0,474.0,4.15,322400.0,INLAND,5.708860759493671,1.0063291139240507
16562,-121.43,37.78,24.0,585.0,166.0,2.6181,163500.0,INLAND,4.86144578313253,1.0481927710843373
16563,-121.48,37.77,19.0,1264.0,390.0,5.0176,274200.0,INLAND,6.061538461538461,0.9564102564102565
16564,-121.52,37.75,18.0,825.0,286.0,4.3229,327300.0,INLAND,5.398601398601398,0.951048951048951
16565,-121.46,37.73,20.0,862.0,330.0,5.1629,222900.0,INLAND,6.178787878787879,1.1303030303030304
16566,-121.45,37.72,2.0,766.0,219.0,5.75,240200.0,INLAND,10.223744292237443,1.4657534246575343
16567,-121.44,37.7,5.0,591.0,156.0,6.0389,215100.0,INLAND,8.75,1.2564102564102564
16568,-121.42,37.71,7.0,4189.0,1271.0,4.3696,170700.0,INLAND,6.5279307631786,1.1274586939417781
16569,-121.42,37.76,18.0,2964.0,1009.0,4.1855,162100.0,INLAND,5.4519326065411295,1.041625371655104
16570,-121.42,37.75,33.0,1061.0,390.0,3.5242,121400.0,INLAND,5.125641025641026,0.9435897435897436
16571,-121.42,37.74,45.0,340.0,138.0,4.8021,133500.0,INLAND,5.927536231884058,1.0434782608695652
16572,-121.42,37.74,38.0,320.0,134.0,2.825,152500.0,INLAND,5.768656716417911,1.0970149253731343
16573,-121.42,37.74,35.0,313.0,152.0,3.15,153200.0,INLAND,5.2368421052631575,0.868421052631579
16574,-121.42,37.75,33.0,683.0,233.0,4.3687,128700.0,INLAND,5.703862660944206,1.1416309012875536
16575,-121.43,37.75,34.0,754.0,294.0,3.1333,132000.0,INLAND,4.35374149659864,0.9115646258503401
16576,-121.43,37.75,41.0,855.0,303.0,2.75,127300.0,INLAND,5.666666666666667,1.0726072607260726
16577,-121.43,37.75,42.0,699.0,279.0,3.3611,117600.0,INLAND,4.326164874551972,0.996415770609319
16578,-121.43,37.74,52.0,426.0,179.0,3.0865,119800.0,INLAND,4.893854748603352,0.9497206703910615
16579,-121.43,37.74,40.0,427.0,176.0,3.5789,110400.0,INLAND,4.880681818181818,1.1136363636363635
16580,-121.43,37.75,30.0,1065.0,388.0,2.1424,125000.0,INLAND,4.927835051546392,1.1623711340206186
16581,-121.43,37.76,7.0,1358.0,464.0,3.6312,147600.0,INLAND,4.579741379310345,1.0948275862068966
16582,-121.44,37.76,5.0,3670.0,1146.0,5.0443,194800.0,INLAND,6.338568935427574,1.1212914485165795
16583,-121.45,37.75,15.0,2360.0,635.0,4.6173,164800.0,INLAND,6.0566929133858265,1.0661417322834645
16584,-121.44,37.74,33.0,970.0,381.0,3.5096,141700.0,INLAND,4.921259842519685,0.952755905511811
16585,-121.44,37.75,29.0,417.0,166.0,4.2768,151300.0,INLAND,5.530120481927711,0.9578313253012049
16586,-121.44,37.75,16.0,1199.0,445.0,3.4821,170600.0,INLAND,5.008988764044944,1.0292134831460673
16587,-121.42,37.74,19.0,915.0,355.0,1.1957,103100.0,INLAND,3.923943661971831,1.0338028169014084
16588,-121.43,37.74,52.0,589.0,228.0,1.6937,108300.0,INLAND,4.2368421052631575,1.0833333333333333
16589,-121.43,37.74,52.0,623.0,264.0,1.725,111500.0,INLAND,3.765151515151515,0.9772727272727273
16590,-121.44,37.74,25.0,370.0,106.0,3.1319,112500.0,INLAND,4.30188679245283,1.0943396226415094
16591,-121.44,37.73,7.0,3907.0,1068.0,5.3321,208100.0,INLAND,7.830524344569288,1.2303370786516854
16592,-121.43,37.73,40.0,1312.0,388.0,2.9955,134700.0,INLAND,4.427835051546392,1.0077319587628866
16593,-121.42,37.73,2.0,883.0,271.0,5.9934,196700.0,INLAND,9.896678966789668,1.4501845018450183
16594,-121.29,37.72,22.0,4402.0,358.0,1.9792,63000.0,INLAND,4.553072625698324,1.1284916201117319
16595,-121.32,37.67,21.0,781.0,255.0,4.3015,250000.0,INLAND,5.858823529411764,1.0627450980392157
16596,-121.47,37.58,14.0,887.0,287.0,4.6625,294000.0,INLAND,5.554006968641115,1.0174216027874565
16597,-120.9,35.69,14.0,2105.0,796.0,3.8158,248700.0,<1H OCEAN,6.306532663316583,1.1419597989949748
16598,-120.93,35.76,11.0,1825.0,756.0,3.23,154300.0,<1H OCEAN,11.90079365079365,2.246031746031746
16599,-120.7,35.76,15.0,1130.0,421.0,2.2165,90600.0,<1H OCEAN,4.546318289786223,1.009501187648456
16600,-120.69,35.65,14.0,2352.0,796.0,1.6303,144900.0,<1H OCEAN,4.380653266331659,1.1168341708542713
16601,-120.69,35.64,38.0,1301.0,481.0,2.0076,114000.0,<1H OCEAN,5.330561330561331,1.135135135135135
16602,-120.69,35.62,43.0,1456.0,608.0,2.4567,140000.0,<1H OCEAN,5.006578947368421,1.0723684210526316
16603,-120.69,35.62,35.0,1550.0,653.0,2.9167,161700.0,<1H OCEAN,5.284839203675345,1.0918836140888208
16604,-120.72,35.63,31.0,1476.0,567.0,3.3472,195200.0,<1H OCEAN,6.1305114638447975,1.1358024691358024
16605,-120.67,35.63,8.0,1085.0,381.0,4.2841,256700.0,<1H OCEAN,7.060367454068241,1.0761154855643045
16606,-120.67,35.62,6.0,6085.0,2157.0,3.8661,168100.0,<1H OCEAN,5.924432081594808,1.1316643486323597
16607,-120.63,35.59,9.0,3026.0,1130.0,2.6528,113500.0,<1H OCEAN,5.116814159292035,1.047787610619469
16608,-120.64,35.65,9.0,2356.0,619.0,2.9926,158200.0,<1H OCEAN,5.599353796445881,1.0872374798061388
16609,-120.47,35.74,9.0,2065.0,691.0,3.7303,162700.0,<1H OCEAN,6.175108538350217,1.1360347322720694
16610,-120.29,35.56,15.0,2459.0,734.0,2.811,142100.0,<1H OCEAN,6.485013623978202,1.1866485013623977
16611,-120.6,35.6,13.0,1795.0,640.0,4.475,206900.0,<1H OCEAN,6.9703125,1.19375
16612,-121.11,35.52,9.0,2239.0,972.0,3.24,264600.0,NEAR OCEAN,6.2181069958847734,1.257201646090535
16613,-121.14,35.55,13.0,1880.0,796.0,3.8019,271200.0,NEAR OCEAN,6.7625628140703515,1.3442211055276383
16614,-121.12,35.58,16.0,1298.0,626.0,3.4799,320800.0,NEAR OCEAN,6.563897763578275,1.2747603833865815
16615,-120.92,35.4,23.0,636.0,278.0,3.6908,278800.0,NEAR OCEAN,7.406474820143885,1.2733812949640289
16616,-120.85,35.38,27.0,1481.0,666.0,2.3075,184200.0,NEAR OCEAN,5.244744744744745,1.364864864864865
16617,-120.86,35.39,23.0,629.0,279.0,2.7344,188300.0,NEAR OCEAN,5.96415770609319,1.2724014336917562
16618,-120.86,35.4,21.0,1106.0,501.0,2.7043,186200.0,NEAR OCEAN,5.562874251497006,1.2794411177644711
16619,-120.87,35.41,16.0,782.0,374.0,3.0187,278100.0,NEAR OCEAN,5.7967914438502675,1.1871657754010696
16620,-120.94,35.42,18.0,970.0,453.0,3.7738,279400.0,NEAR OCEAN,7.545253863134658,1.5143487858719646
16621,-120.95,35.44,30.0,1769.0,887.0,2.6864,283600.0,NEAR OCEAN,7.15445321307779,1.5896279594137541
16622,-120.85,35.37,21.0,588.0,187.0,2.8173,226900.0,NEAR OCEAN,5.524064171122995,1.0427807486631016
16623,-120.83,35.36,28.0,1650.0,705.0,2.7266,266800.0,NEAR OCEAN,6.131914893617021,1.2567375886524823
16624,-120.84,35.35,27.0,930.0,533.0,2.6205,221100.0,NEAR OCEAN,5.371482176360225,1.3339587242026267
16625,-120.84,35.37,34.0,1397.0,646.0,2.5552,200000.0,NEAR OCEAN,5.075851393188855,1.105263157894737
16626,-120.89,35.37,29.0,846.0,410.0,1.65,227300.0,NEAR OCEAN,4.990243902439024,1.4341463414634146
16627,-120.84,35.33,15.0,1520.0,613.0,3.6412,207800.0,NEAR OCEAN,5.3442088091354,1.0929853181076672
16628,-120.83,35.33,14.0,2112.0,755.0,4.4766,192700.0,NEAR OCEAN,5.503311258278146,1.042384105960265
16629,-120.82,35.32,12.0,1780.0,662.0,3.3958,215800.0,NEAR OCEAN,5.3202416918429005,1.0317220543806647
16630,-120.83,35.32,11.0,1814.0,660.0,3.2226,183200.0,NEAR OCEAN,4.927272727272728,1.062121212121212
16631,-120.84,35.32,15.0,1279.0,522.0,3.4762,189600.0,NEAR OCEAN,4.634099616858237,1.0306513409961686
16632,-120.9,35.33,16.0,595.0,262.0,3.588,266300.0,NEAR OCEAN,6.015267175572519,1.0954198473282444
16633,-120.84,35.32,17.0,1656.0,732.0,3.526,183900.0,NEAR OCEAN,5.733606557377049,1.0956284153005464
16634,-120.84,35.31,23.0,1515.0,609.0,2.8493,196100.0,NEAR OCEAN,5.090311986863711,0.9901477832512315
16635,-120.84,35.3,15.0,781.0,316.0,4.9359,317700.0,NEAR OCEAN,6.525316455696203,1.0348101265822784
16636,-120.82,35.31,16.0,1325.0,638.0,2.5172,293900.0,NEAR OCEAN,6.150470219435737,1.0956112852664577
16637,-120.8,35.33,20.0,996.0,365.0,3.587,330000.0,NEAR OCEAN,6.027397260273973,1.0767123287671232
16638,-121.1,35.6,20.0,1309.0,520.0,3.2112,204500.0,NEAR OCEAN,6.517307692307693,1.353846153846154
16639,-120.65,35.29,36.0,850.0,298.0,3.1818,249600.0,NEAR OCEAN,6.510067114093959,1.0570469798657718
16640,-120.66,35.29,23.0,1380.0,472.0,1.9647,253600.0,NEAR OCEAN,4.093220338983051,1.0317796610169492
16641,-120.66,35.29,16.0,1689.0,649.0,1.7031,195000.0,NEAR OCEAN,3.500770416024653,0.9691833590138675
16642,-120.67,35.3,19.0,1799.0,635.0,0.7025,500001.0,NEAR OCEAN,2.425196850393701,1.125984251968504
16643,-120.65,35.32,20.0,3574.0,261.0,1.0298,300000.0,NEAR OCEAN,2.3984674329501914,0.8122605363984674
16644,-120.62,35.28,28.0,1469.0,571.0,6.3144,328800.0,NEAR OCEAN,6.921190893169878,1.0367775831873904
16645,-120.65,35.29,29.0,1344.0,472.0,1.4492,222900.0,NEAR OCEAN,3.781779661016949,1.0190677966101696
16646,-120.65,35.28,32.0,548.0,231.0,2.5455,165900.0,NEAR OCEAN,3.878787878787879,1.0389610389610389
16647,-120.65,35.27,27.0,768.0,316.0,4.2411,258900.0,NEAR OCEAN,6.436708860759493,1.0791139240506329
16648,-120.65,35.27,15.0,1446.0,490.0,2.5129,225900.0,NEAR OCEAN,4.826530612244898,1.0979591836734695
16649,-120.64,35.26,21.0,1862.0,687.0,2.1507,221500.0,NEAR OCEAN,4.800582241630276,1.042212518195051
16650,-120.63,35.27,23.0,704.0,263.0,5.156,251300.0,NEAR OCEAN,6.197718631178708,0.9619771863117871
16651,-120.66,35.29,39.0,1153.0,599.0,2.084,233300.0,NEAR OCEAN,3.6110183639398996,1.0884808013355594
16652,-120.66,35.28,31.0,1358.0,794.0,1.4036,209600.0,NEAR OCEAN,3.4924433249370277,1.0629722921914357
16653,-120.66,35.28,46.0,1170.0,494.0,2.1786,206300.0,NEAR OCEAN,4.157894736842105,1.0161943319838056
16654,-120.65,35.27,52.0,1237.0,590.0,2.6208,227100.0,NEAR OCEAN,3.8203389830508474,1.088135593220339
16655,-120.66,35.27,46.0,1107.0,527.0,2.8009,192600.0,NEAR OCEAN,4.206831119544592,1.032258064516129
16656,-120.66,35.27,33.0,1077.0,461.0,1.6875,174200.0,NEAR OCEAN,3.6095444685466376,0.9869848156182213
16657,-120.66,35.27,17.0,1386.0,570.0,3.7337,208200.0,NEAR OCEAN,4.770175438596492,1.0333333333333334
16658,-120.66,35.26,15.0,2383.0,1165.0,2.2656,226200.0,NEAR OCEAN,4.755364806866953,1.1321888412017167
16659,-120.67,35.3,32.0,2309.0,956.0,2.2165,231700.0,NEAR OCEAN,4.395397489539749,1.0313807531380754
16660,-120.7,35.31,24.0,1490.0,506.0,4.6719,337000.0,NEAR OCEAN,6.924901185770751,1.0296442687747036
16661,-120.68,35.29,37.0,753.0,290.0,3.25,225000.0,NEAR OCEAN,4.6689655172413795,1.0103448275862068
16662,-120.69,35.28,26.0,1795.0,704.0,2.2847,247000.0,NEAR OCEAN,6.001420454545454,1.2585227272727273
16663,-120.67,35.29,44.0,1036.0,437.0,3.0833,219300.0,NEAR OCEAN,5.116704805491991,0.9405034324942791
16664,-120.69,35.26,20.0,722.0,225.0,4.625,221800.0,NEAR OCEAN,5.546666666666667,1.0266666666666666
16665,-120.7,35.28,14.0,1884.0,664.0,4.6071,239900.0,NEAR OCEAN,5.674698795180723,1.0271084337349397
16666,-120.71,35.27,9.0,1149.0,398.0,5.4287,331600.0,NEAR OCEAN,6.452261306532663,1.0577889447236182
16667,-120.68,35.26,26.0,918.0,310.0,3.2464,208000.0,NEAR OCEAN,5.496774193548387,1.0161290322580645
16668,-120.69,35.25,15.0,1933.0,867.0,2.794,262500.0,NEAR OCEAN,4.855824682814302,1.0369088811995386
16669,-120.7,35.32,46.0,6532.0,13.0,4.2639,350000.0,NEAR OCEAN,9.076923076923077,1.3076923076923077
16670,-120.52,35.24,5.0,2003.0,725.0,5.0267,253300.0,<1H OCEAN,6.086896551724138,1.1089655172413793
16671,-120.68,35.25,16.0,1634.0,806.0,2.2868,233700.0,NEAR OCEAN,5.220843672456576,1.1129032258064515
16672,-120.69,35.34,16.0,542.0,32.0,1.6563,42500.0,NEAR OCEAN,5.125,0.9375
16673,-120.81,35.19,14.0,1236.0,632.0,3.7635,336200.0,NEAR OCEAN,5.401898734177215,1.268987341772152
16674,-120.66,35.2,13.0,1838.0,645.0,5.9676,380000.0,NEAR OCEAN,7.965891472868217,1.1054263565891473
16675,-120.7,35.14,17.0,1919.0,932.0,3.5352,357800.0,NEAR OCEAN,6.228540772532189,1.1770386266094421
16676,-120.68,35.14,34.0,1155.0,542.0,3.0938,245900.0,NEAR OCEAN,5.719557195571956,1.1383763837638377
16677,-120.66,35.13,41.0,940.0,507.0,1.9653,236100.0,<1H OCEAN,5.258382642998027,1.4812623274161736
16678,-120.63,35.13,16.0,975.0,619.0,1.7878,55000.0,<1H OCEAN,4.329563812600969,1.137318255250404
16679,-120.64,35.15,7.0,2863.0,1197.0,4.849,275000.0,<1H OCEAN,6.618212197159566,1.2046783625730995
16680,-120.59,35.13,8.0,2710.0,966.0,4.6776,295500.0,<1H OCEAN,6.871635610766045,1.0910973084886129
16681,-120.56,35.13,15.0,2324.0,845.0,4.4033,267600.0,<1H OCEAN,6.885207100591716,1.093491124260355
16682,-120.57,35.12,39.0,866.0,317.0,2.8824,195200.0,<1H OCEAN,5.2239747634069404,1.0504731861198737
16683,-120.57,35.11,18.0,1068.0,552.0,3.5242,156800.0,<1H OCEAN,5.2898550724637685,1.0072463768115942
16684,-120.59,35.11,25.0,1729.0,673.0,3.155,205400.0,<1H OCEAN,5.411589895988113,1.0787518573551262
16685,-120.6,35.12,22.0,1342.0,593.0,3.4509,217700.0,<1H OCEAN,5.63575042158516,1.0860033726812817
16686,-120.61,35.12,16.0,935.0,340.0,2.5792,163800.0,<1H OCEAN,4.9147058823529415,1.0411764705882354
16687,-120.59,35.12,27.0,1407.0,610.0,2.1702,179700.0,<1H OCEAN,5.008196721311475,1.1098360655737705
16688,-120.6,35.11,17.0,1292.0,501.0,2.2625,153000.0,<1H OCEAN,4.9800399201596806,1.0459081836327346
16689,-120.59,35.11,20.0,1449.0,611.0,3.5744,197800.0,<1H OCEAN,5.07037643207856,0.9345335515548282
16690,-120.61,35.12,31.0,823.0,322.0,2.6974,165400.0,<1H OCEAN,4.614906832298137,1.0714285714285714
16691,-120.61,35.13,16.0,1777.0,701.0,2.7301,190400.0,<1H OCEAN,4.8944365192582024,1.028530670470756
16692,-120.61,35.12,12.0,1840.0,720.0,2.9821,162000.0,<1H OCEAN,4.763888888888889,1.101388888888889
16693,-120.61,35.11,11.0,1839.0,739.0,3.3062,158500.0,<1H OCEAN,5.051420838971583,1.1244925575101488
16694,-120.65,35.12,19.0,1425.0,548.0,2.9615,178100.0,<1H OCEAN,5.381386861313868,1.2080291970802919
16695,-120.62,35.13,26.0,1792.0,723.0,2.7128,209900.0,<1H OCEAN,5.492392807745505,1.1106500691562933
16696,-120.62,35.11,18.0,1521.0,509.0,2.0292,155800.0,<1H OCEAN,4.402750491159136,1.068762278978389
16697,-120.62,35.12,22.0,768.0,288.0,2.655,160000.0,<1H OCEAN,4.305555555555555,1.0208333333333333
16698,-120.66,35.1,19.0,704.0,269.0,2.1042,268300.0,<1H OCEAN,5.884758364312268,1.4572490706319703
16699,-120.61,35.1,14.0,1896.0,577.0,2.4003,142100.0,<1H OCEAN,5.05892547660312,1.197573656845754
16700,-120.61,35.1,17.0,2015.0,592.0,3.0536,143600.0,<1H OCEAN,4.72804054054054,1.0760135135135136
16701,-120.6,35.1,16.0,1497.0,655.0,2.6875,178200.0,<1H OCEAN,5.022900763358779,1.047328244274809
16702,-120.58,35.0,37.0,374.0,95.0,1.4726,106300.0,<1H OCEAN,5.505263157894737,1.2526315789473683
16703,-120.61,35.06,13.0,1257.0,380.0,4.6167,273100.0,<1H OCEAN,6.221052631578948,1.1078947368421053
16704,-120.56,35.07,14.0,2866.0,1036.0,3.3603,280200.0,<1H OCEAN,6.552123552123552,1.1737451737451738
16705,-120.52,35.06,11.0,655.0,243.0,4.3611,329700.0,<1H OCEAN,5.419753086419753,0.9629629629629629
16706,-120.3,35.1,16.0,1068.0,365.0,4.5461,270800.0,<1H OCEAN,7.723287671232876,1.3123287671232877
16707,-120.43,35.17,16.0,477.0,137.0,3.851,315000.0,<1H OCEAN,6.912408759124087,1.1897810218978102
16708,-120.57,35.18,16.0,2284.0,809.0,4.0403,346100.0,<1H OCEAN,6.438813349814586,1.1334981458590854
16709,-120.48,35.05,24.0,1549.0,463.0,2.8203,152600.0,<1H OCEAN,4.997840172786177,1.0107991360691144
16710,-120.47,35.04,29.0,926.0,249.0,2.9375,144800.0,<1H OCEAN,5.281124497991968,1.1204819277108433
16711,-120.5,35.03,10.0,4660.0,1715.0,3.5682,277300.0,<1H OCEAN,6.1008746355685135,1.0239067055393587
16712,-120.48,35.02,17.0,1672.0,492.0,2.9798,204800.0,<1H OCEAN,5.530487804878049,0.9695121951219512
